0,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6476/Castillo%20Abad%20Saby%20Roxana.pdf
1,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6959/Bustamante%20N%c3%ba%c3%b1ez%2c%20Guillermina%20del%20Roc%c3%ado.pdf
2,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8727/Aguilar%20Coronel%2c%20Judith%20Marybeth.pdf
3,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6493/Rodr%c3%adguez%20Cabrales%20Esteban.pdf
4,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6598/Calder%c3%b3n%20Atoche%20El%c3%adas%20Israel.pdf
5,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/5260/Llamo%20Cabanillas%2c%20Giuliana%20Lisseth.pdf
6,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6504/Ramos%20V%c3%a1squez%2c%20Karin%20Magali.pdf
7,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6505/Lozada%20Julca%20Gloria%20Esthefany.pdf
8,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/9346/Recoba%20Requena%20Kreysler%20Elizabet.pdf
9,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7703/G%c3%a1lvez%20Morocho%20Evelyn%20Lisset.pdf
10,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6476/Castillo%20Abad%20Saby%20Roxana.pdf
11,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6959/Bustamante%20N%c3%ba%c3%b1ez%2c%20Guillermina%20del%20Roc%c3%ado.pdf
12,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8727/Aguilar%20Coronel%2c%20Judith%20Marybeth.pdf
13,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6493/Rodr%c3%adguez%20Cabrales%20Esteban.pdf
14,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6598/Calder%c3%b3n%20Atoche%20El%c3%adas%20Israel.pdf
15,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/5260/Llamo%20Cabanillas%2c%20Giuliana%20Lisseth.pdf
16,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6504/Ramos%20V%c3%a1squez%2c%20Karin%20Magali.pdf
17,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6505/Lozada%20Julca%20Gloria%20Esthefany.pdf
18,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/9346/Recoba%20Requena%20Kreysler%20Elizabet.pdf
19,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7703/G%c3%a1lvez%20Morocho%20Evelyn%20Lisset.pdf
20,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6307/Huaman%20Sialer%20Hela%20Dina.pdf
21,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8762/Ram%c3%adrez%20Castillo%20Lelia%20Idalina.pdf
22,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/5116/Rivas%20C%c3%a9spedes%20%26%20Santamaria%20Chapo%c3%b1an.pdf
23,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/5586/Salazar%20Maza%20Geiner%20Vidal.pdf
24,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6128/Montenegro%20Chuquimarca%20Carlos%20Alfredo.pdf
25,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6452/Alb%c3%bajar%20Tes%c3%a9n%20Fiorella%20Natalie.pdf
26,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6583/Ramos%20Idrogo%20Edgardo%20Javier.pdf
27,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/5831/R%c3%ados%20V%c3%a1squez%2c%20Juan%20Lorenzo.pdf
28,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6130/Veliz%20Fern%c3%a1ndez%20Alberto.pdf
29,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6430/V%c3%a1squez%20Chuquimarca%2c%20Yeison%20Hans.pdf
