0,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37549/diaz_hy.pdf
1,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41675/Zapata_IOB.pdf
2,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37686/marquez_mm.pdf
3,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/29865/Carranza_SAI.pdf
4,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36811/Trujillo_CAG.pdf
5,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/42504/Yagual_BCV.pdf
6,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36646/Tipe_MDM.pdf
7,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/40507/Carri%c3%b3n_CMV-Madue%c3%b1o_CHS.pdf
8,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41208/Morales_MA%2cNu%c3%b1ez_GU.pdf
9,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36814/Huaman_QAP.pdf
10,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37549/diaz_hy.pdf
11,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41675/Zapata_IOB.pdf
12,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37686/marquez_mm.pdf
13,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/29865/Carranza_SAI.pdf
14,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36811/Trujillo_CAG.pdf
15,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/42504/Yagual_BCV.pdf
16,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36646/Tipe_MDM.pdf
17,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/40507/Carri%c3%b3n_CMV-Madue%c3%b1o_CHS.pdf
18,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41208/Morales_MA%2cNu%c3%b1ez_GU.pdf
19,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36814/Huaman_QAP.pdf
20,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/38040/bermudez_rs.pdf
21,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41691/D%c3%a1vila_JD.pdf
22,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36737/Guanilo_OLR.pdf
23,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/34585/Quezada_RLE.pdf
24,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/49761/Alvarado_MAI-SD.pdf
25,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/42461/Paico_VKP.pdf
26,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37670/guevara_ra.pdf
27,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/38883/Purisaca_SDZ.pdf
28,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41502/Timan%c3%a1_VJP.pdf
29,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37478/Canales_TKN.pdf
30,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41284/Checglio_CU.%20Gomez_MY.pdf
31,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/39954/Arellano_DDM.pdf
32,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/42911/Cagua_MSM.pdf
33,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41215/Diaz_SJL.pdf
34,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37062/Obregon_QL.pdf
35,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/37075/Puertas_VNR.pdf
36,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/45708/Borbor_MCA-SD.pdf
37,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/41908/Alvarado_LJJ.pdf
38,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/48638/Loa_CMDP-SD.pdf
39,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/29912/Trujillo_CHJL.pdf
40,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36655/amaya_gc.pdf
41,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/31665/Heredia_SMR.pdf
42,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/48058/Principe_PE-SD.pdf
43,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/29725/anticona_mn.pdf
44,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/60067/Urbano_ECAS-SD.pdf
