0,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8455/Calder%c3%b3n%20Gavidia%20Alberto.pdf
1,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6701/Guevara%20Polo%20Eduard%20Deivis.pdf
2,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7476/Guerrero%20Zurita%20Sheyla%20Magred.pdf
3,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6725/Chimp%c3%a9n%20Serqu%c3%a9n%20Esgar%20Javier.pdf
4,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6964/JOS%c3%89%20JES%c3%9aS%20IPANAQU%c3%89%20CASANOVA.pdf
5,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7356/Carri%c3%b3n%20Torres%20Katerin%20Yeraldini.pdf
6,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7383/Guevara%20Polo%20Eduard%20Deivis.pdf
7,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7434/Chamba%20Huam%c3%a1n%20Johana%20Estefany.pdf
8,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7333/Munive%20Guerra%2c%20Ketty%20Alicia.pdf
9,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7671/Merino%20Bonilla%2c%20Mar%c3%adaelena%20del%20Milagro.pdf
10,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8455/Calder%c3%b3n%20Gavidia%20Alberto.pdf
11,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6701/Guevara%20Polo%20Eduard%20Deivis.pdf
12,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7476/Guerrero%20Zurita%20Sheyla%20Magred.pdf
13,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6725/Chimp%c3%a9n%20Serqu%c3%a9n%20Esgar%20Javier.pdf
14,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6964/JOS%c3%89%20JES%c3%9aS%20IPANAQU%c3%89%20CASANOVA.pdf
15,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7356/Carri%c3%b3n%20Torres%20Katerin%20Yeraldini.pdf
16,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7383/Guevara%20Polo%20Eduard%20Deivis.pdf
17,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7434/Chamba%20Huam%c3%a1n%20Johana%20Estefany.pdf
18,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7333/Munive%20Guerra%2c%20Ketty%20Alicia.pdf
19,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7671/Merino%20Bonilla%2c%20Mar%c3%adaelena%20del%20Milagro.pdf
20,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6660/Huamanchumo%20Chanduy%20Jian%20Harvey.pdf
21,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/6947/Calder%c3%b3n%20Ortiz%2c%20Alisson%20Pamela.pdf
22,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7730/Ballena%20Sanjines%20Irina%20Lizeth.pdf
23,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/8227/Aguilar%20Wamputsag%20Jessica%20Del%20Kary.pdf
24,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7653/Baquedano%20Indigoyen%2c%20Josu%c3%a9%20Emanuel.pdf
25,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7698/Chapo%c3%b1an%20Guevara%20Luber%20%26%20Lucero%20Lucero%20Jakely.pdf
26,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/9381/Rios%20Silva%20M%c3%b3nica%20Gloria.pdf
27,https://repositorio.uss.edu.pe/bitstream/handle/20.500.12802/7675/Del%20Carpio%20Montalvo%2c%20Jorge%20Luis.pdf
